datetime,wind_direction,wind_speed,weather_description,pressure,temperature,humidity
12/29/2012 8:00,10,3,sky is clear,1019,276.68,38
12/29/2012 9:00,10,3,sky is clear,1019,276.24,41
12/29/2012 10:00,340,4,sky is clear,1020,275.2,44
12/29/2012 11:00,320,5,sky is clear,1020,274.9,44
12/29/2012 12:00,350,5,sky is clear,1021,273.89,48
12/29/2012 13:00,140,1,sky is clear,1021,273.58,50
12/29/2012 14:00,330,2,sky is clear,1021,273.44,47
12/29/2012 15:00,0,0,sky is clear,1022,273.36,50
12/29/2012 16:00,360,2,sky is clear,1023,274.95,51
12/29/2012 17:00,350,2,sky is clear,1023,277.26,38
12/29/2012 18:00,350,2,sky is clear,1023,279.45,33
12/29/2012 19:00,110,1,sky is clear,1023,280.46,33
12/29/2012 20:00,90,2,sky is clear,1022,281.35,31
12/29/2012 21:00,150,2,sky is clear,1021,281.55,28
12/29/2012 22:00,100,2,sky is clear,1021,281.8,26
12/29/2012 23:00,0,2,sky is clear,1021,281.53,26
12/30/2012 0:00,0,1,sky is clear,1021,280.62,28
12/30/2012 1:00,110,2,sky is clear,1020,279.33,33
12/30/2012 2:00,0,0,sky is clear,1021,278.7,33
12/30/2012 3:00,190,1,sky is clear,1021,277.72,33
12/30/2012 4:00,0,0,sky is clear,1021,277.78,35
12/30/2012 5:00,0,0,sky is clear,1021,276.85,44
12/30/2012 6:00,0,0,sky is clear,1021,276.13,44
12/30/2012 7:00,0,0,sky is clear,1021,275.97,44
12/30/2012 8:00,0,0,sky is clear,1021,276.35,44
12/30/2012 9:00,0,0,sky is clear,1020,275.91,44
12/30/2012 10:00,170,1,sky is clear,1020,275.59,44
12/30/2012 11:00,250,1,sky is clear,1020,276.13,44
12/30/2012 12:00,0,0,sky is clear,1020,275.36,47
12/30/2012 13:00,0,0,sky is clear,1019,275.115,47
12/30/2012 14:00,0,0,sky is clear,1019,274.87,47
12/30/2012 15:00,0,0,sky is clear,1020,274.92,
12/30/2012 16:00,0,0,sky is clear,1020,274.96,
12/30/2012 17:00,210,2,few clouds,1020,278.24,41
12/30/2012 18:00,170,1,scattered clouds,1020,279.34,38
12/30/2012 19:00,140,2,broken clouds,1019,281.24,33
12/30/2012 20:00,100,3,sky is clear,1017,281.89,26
12/30/2012 21:00,0,3,broken clouds,1016,282.46,26
12/30/2012 22:00,110,3,sky is clear,1015,282.13,26
12/30/2012 23:00,160,2,sky is clear,1015,282.43,29
12/31/2012 0:00,70,1,few clouds,1015,282.13,29
12/31/2012 1:00,0,0,overcast clouds,1015,281.13,29
12/31/2012 2:00,0,0,overcast clouds,1015,280.66,31
12/31/2012 3:00,120,1,overcast clouds,1015,280.21,33
12/31/2012 4:00,0,0,overcast clouds,1015,280.13,52
12/31/2012 5:00,0,0,sky is clear,1015,278.51,48
12/31/2012 6:00,5,0,sky is clear,982,277.005,48
12/31/2012 7:00,10,1,sky is clear,949,275.5,49
12/31/2012 8:00,10,1,sky is clear,949,275.5,49
12/31/2012 9:00,300,2,broken clouds,1015,275.67,51
12/31/2012 10:00,0,0,few clouds,1014,275.25,51
12/31/2012 11:00,320,3,overcast clouds,1014,274.49,55
12/31/2012 12:00,0,0,overcast clouds,1014,274.58,55
12/31/2012 13:00,350,3,overcast clouds,1013,275.23,44
12/31/2012 14:00,350,2,scattered clouds,1014,275.58,47
12/31/2012 15:00,360,4,heavy intensity rain,1013,275.55,44
12/31/2012 16:00,10,3,overcast clouds,1013,276.34,44
12/31/2012 17:00,330,2,overcast clouds,1014,277.69,41
12/31/2012 18:00,320,2,overcast clouds,1014,279.45,39
12/31/2012 19:00,290,1,overcast clouds,1014,280.13,39
12/31/2012 20:00,70,1,overcast clouds,1013,280.89,36
12/31/2012 21:00,100,2,overcast clouds,1012,281.56,36
12/31/2012 22:00,11,3,scattered clouds,1023,280.0395,36
12/31/2012 23:00,10,5,overcast clouds,1012,281.1,49
1/1/2013 0:00,110,1,overcast clouds,1012,280.43,42
1/1/2013 1:00,360,3,overcast clouds,1012,279.1,42
1/1/2013 2:00,310,1,few clouds,1013,278.33,52
1/1/2013 3:00,350,1,overcast clouds,1013,277.57,52
1/1/2013 4:00,10,3,few clouds,1014,276.77,52
1/1/2013 5:00,10,3,overcast clouds,1014,277.36,48
1/1/2013 6:00,261,0,overcast clouds,1016,277.08,61
1/1/2013 7:00,20,2,few clouds,1015,277.69,45
1/1/2013 8:00,330,5,sky is clear,1015,277.51,38
1/1/2013 9:00,340,6,sky is clear,1016,276.85,38
1/1/2013 10:00,340,6,sky is clear,1016,276.46,38
1/1/2013 11:00,350,6,sky is clear,1017,275.4,38
1/1/2013 12:00,340,8,sky is clear,1017,274.55,38
1/1/2013 13:00,340,11,sky is clear,1017,274.67,38
1/1/2013 14:00,350,6,sky is clear,1019,274.3,40
1/1/2013 15:00,350,3,sky is clear,1020,274.42,40
1/1/2013 16:00,30,4,sky is clear,1021,275.69,40
1/1/2013 17:00,340,8,sky is clear,1022,277.14,32
1/1/2013 18:00,350,7,sky is clear,1022,278.87,28
1/1/2013 19:00,340,7,sky is clear,1022,279.67,26
1/1/2013 20:00,340,7,sky is clear,1021,280.3,24
1/1/2013 21:00,350,4,sky is clear,1020,280.85,22
1/1/2013 22:00,10,6,sky is clear,1021,281.12,21
1/1/2013 23:00,10,4,sky is clear,1021,280.67,22
1/2/2013 0:00,60,3,sky is clear,1021,279.88,22
1/2/2013 1:00,130,3,sky is clear,1021,278.29,28
1/2/2013 2:00,250,2,sky is clear,1022,277.6,28
1/2/2013 3:00,280,3,sky is clear,1022,276.21,35
1/2/2013 4:00,350,2,sky is clear,1022,275.45,40
1/2/2013 5:00,0,0,sky is clear,1023,273.86,40
1/2/2013 6:00,0,0,sky is clear,1023,273.85,43
1/2/2013 7:00,0,0,sky is clear,1024,273.63,47
1/2/2013 8:00,0,0,sky is clear,1024,273.3,
1/2/2013 9:00,290,2,sky is clear,1024,272.6,54
1/2/2013 10:00,0,0,sky is clear,1025,271.81,54
1/2/2013 11:00,350,2,sky is clear,1024,271.97,58
1/2/2013 12:00,270,1,sky is clear,1025,271.57,58
1/2/2013 13:00,260,1,sky is clear,1025,271.54,54
1/2/2013 14:00,340,1,sky is clear,1025,272.19,58
1/2/2013 15:00,290,1,sky is clear,1026,271.7,50
1/2/2013 16:00,20,1,sky is clear,1027,273.37,54
1/2/2013 17:00,310,1,sky is clear,1027,275.3,47
1/2/2013 18:00,160,1,sky is clear,1028,277.03,34
1/2/2013 19:00,90,2,sky is clear,1027,277.99,32
1/2/2013 20:00,0,1,sky is clear,1026,279.1,27
1/2/2013 21:00,80,1,sky is clear,1025,280.11,24
1/2/2013 22:00,0,0,sky is clear,1024,280.65,20
1/2/2013 23:00,100,1,sky is clear,1024,280.84,20
1/3/2013 0:00,100,2,sky is clear,1024,280.32,20
1/3/2013 1:00,70,3,sky is clear,1025,279.03,24
1/3/2013 2:00,60,2,sky is clear,1025,277.44,26
1/3/2013 3:00,10,2,sky is clear,1025,276.28,29
1/3/2013 4:00,50,3,sky is clear,1025,276.54,27
1/3/2013 5:00,10,3,sky is clear,1026,276.01,29
1/3/2013 6:00,181,3,sky is clear,992,275.095,37
1/3/2013 7:00,353,3,sky is clear,959,274.18,46
1/3/2013 8:00,353,3,sky is clear,959,274.18,46
1/3/2013 9:00,353,3,sky is clear,959,274.18,46
1/3/2013 10:00,353,3,sky is clear,959,274.18,46
1/3/2013 11:00,353,3,sky is clear,959,274.18,46
1/3/2013 12:00,353,3,sky is clear,959,274.18,46
1/3/2013 13:00,347,3,sky is clear,958,273.42,47
1/3/2013 14:00,333,4,sky is clear,991,272.895,42
1/3/2013 15:00,320,5,sky is clear,1025,272.37,37
1/3/2013 16:00,290,2,sky is clear,1025,273.67,34
1/3/2013 17:00,0,0,sky is clear,1026,276.54,29
1/3/2013 18:00,0,0,sky is clear,1026,278.68,26
1/3/2013 19:00,120,1,sky is clear,1025,280.87,24
1/3/2013 20:00,0,1,sky is clear,1023,281.81,22
1/3/2013 21:00,0,2,sky is clear,1022,281.87,22
1/3/2013 22:00,0,0,sky is clear,1022,282.4,21
1/3/2013 23:00,30,3,sky is clear,1021,282.47,21
1/4/2013 0:00,170,1,sky is clear,1021,282.82,21
1/4/2013 1:00,240,1,sky is clear,1021,280.85,23
1/4/2013 2:00,60,2,sky is clear,1021,278.8,23
1/4/2013 3:00,40,1,sky is clear,1022,278.26,24
1/4/2013 4:00,120,3,sky is clear,1022,279.25,26
1/4/2013 5:00,150,1,sky is clear,1023,277.59,30
1/4/2013 6:00,0,0,sky is clear,1023,277.48,32
1/4/2013 7:00,0,0,sky is clear,1024,276.55,43
1/4/2013 8:00,0,0,sky is clear,1023,276.32,37
1/4/2013 9:00,0,0,sky is clear,1024,276.16,32
1/4/2013 10:00,170,3,sky is clear,1024,275.98,34
1/4/2013 11:00,280,2,sky is clear,1025,274.64,
1/4/2013 12:00,280,1,sky is clear,1025,274.05,46
1/4/2013 13:00,0,0,sky is clear,1025,273.95,46
1/4/2013 14:00,0,0,sky is clear,1026,273.68,
1/4/2013 15:00,280,2,sky is clear,1026,273.48,46
1/4/2013 16:00,0,0,sky is clear,1027,275.03,40
1/4/2013 17:00,0,0,sky is clear,1027,277.58,32
1/4/2013 18:00,320,1,sky is clear,1027,280.23,26
1/4/2013 19:00,180,1,sky is clear,1027,281.55,20
1/4/2013 20:00,0,0,sky is clear,1026,282.46,18
1/4/2013 21:00,0,0,sky is clear,1025,283.44,16
1/4/2013 22:00,100,3,sky is clear,1025,283.6,12
1/4/2013 23:00,0,0,sky is clear,1025,283.8,11
1/5/2013 0:00,170,2,sky is clear,1025,280.87,15
1/5/2013 1:00,34,0,sky is clear,1032,276.8275,22
1/5/2013 2:00,0,0,sky is clear,1025,278.73,13
1/5/2013 3:00,300,2,sky is clear,1025,276.94,23
1/5/2013 4:00,340,2,sky is clear,1025,275.59,27
1/5/2013 5:00,347,1,sky is clear,1033,268.44,43
1/5/2013 6:00,215,1,sky is clear,1032,269.4328,39
1/5/2013 7:00,246,1,sky is clear,1042,260.9256667,59
1/5/2013 8:00,138,1,sky is clear,1043,260.5613333,59
1/5/2013 9:00,313,2,sky is clear,1030,270.05,36
1/5/2013 10:00,300,3,sky is clear,1026,272.97,29
1/5/2013 11:00,279,0,sky is clear,1027,272.24,36
1/5/2013 12:00,139,0,sky is clear,1026,271.585,37
1/5/2013 13:00,0,0,sky is clear,1026,270.93,39
1/5/2013 14:00,310,2,sky is clear,1026,270.35,45
1/5/2013 15:00,290,1,sky is clear,1027,270.93,39
1/5/2013 16:00,0,0,sky is clear,1027,273.07,39
1/5/2013 17:00,0,0,sky is clear,1028,275.95,29
1/5/2013 18:00,0,0,sky is clear,1028,278.4,27
1/5/2013 19:00,0,0,sky is clear,1027,280.19,22
1/5/2013 20:00,0,0,sky is clear,1026,281.22,19
1/5/2013 21:00,0,0,sky is clear,1025,282.46,18
1/5/2013 22:00,0,1,sky is clear,1024,282.59,16
1/5/2013 23:00,0,0,sky is clear,1024,282.56,15
1/6/2013 0:00,0,0,sky is clear,1024,281.42,15
1/6/2013 1:00,0,0,sky is clear,1024,279.67,16
1/6/2013 2:00,0,0,sky is clear,1024,277.15,20
1/6/2013 3:00,310,2,sky is clear,1025,275.77,29
1/6/2013 4:00,330,2,sky is clear,1025,275.28,34
1/6/2013 5:00,330,2,sky is clear,1025,274.48,37
1/6/2013 6:00,300,2,sky is clear,1025,274.18,40
1/6/2013 7:00,330,2,sky is clear,1026,272.86,40
1/6/2013 8:00,300,2,sky is clear,1026,272.36,
1/6/2013 9:00,0,0,sky is clear,1026,271.39,46
1/6/2013 10:00,0,0,sky is clear,1026,271.34,46
1/6/2013 11:00,300,2,sky is clear,1027,270.87,50
1/6/2013 12:00,320,2,sky is clear,1027,271.39,50
1/6/2013 13:00,290,1,sky is clear,1027,270.93,46
1/6/2013 14:00,0,0,sky is clear,1027,271.09,46
1/6/2013 15:00,0,0,sky is clear,1028,270.17,46
1/6/2013 16:00,310,2,sky is clear,1028,272.72,42
1/6/2013 17:00,0,0,sky is clear,1029,276.21,29
1/6/2013 18:00,0,0,sky is clear,1029,278.29,25
1/6/2013 19:00,130,1,sky is clear,1028,280.15,26
1/6/2013 20:00,130,1,sky is clear,1027,281.7,20
1/6/2013 21:00,120,1,sky is clear,1026,282.46,18
1/6/2013 22:00,100,1,sky is clear,1025,282.62,18
1/6/2013 23:00,0,0,sky is clear,1025,282.62,18
1/7/2013 0:00,150,2,sky is clear,1025,281.86,18
1/7/2013 1:00,0,0,sky is clear,1024,279.75,19
1/7/2013 2:00,0,0,sky is clear,1024,279.02,19
1/7/2013 3:00,0,0,sky is clear,1024,278.27,20
1/7/2013 4:00,0,0,sky is clear,1023,277.46,26
1/7/2013 5:00,0,0,sky is clear,1023,276.7,32
1/7/2013 6:00,0,0,sky is clear,1023,276.31,37
1/7/2013 7:00,0,0,sky is clear,1023,275.16,37
1/7/2013 8:00,0,0,sky is clear,1022,274.4,40
1/7/2013 9:00,0,0,sky is clear,1022,275.32,47
1/7/2013 10:00,0,0,sky is clear,1021,274.91,43
1/7/2013 11:00,0,0,sky is clear,1021,274.99,43
1/7/2013 12:00,0,0,sky is clear,1020,274.99,43
1/7/2013 13:00,0,0,sky is clear,1020,275.28,43
1/7/2013 14:00,170,2,sky is clear,1019,275.19,37
1/7/2013 15:00,150,1,sky is clear,1019,275.14,34
1/7/2013 16:00,0,0,sky is clear,1019,275.65,34
1/7/2013 17:00,0,0,sky is clear,1019,278.12,33
1/7/2013 18:00,100,1,sky is clear,1019,280.6,26
1/7/2013 19:00,120,2,few clouds,1018,281.56,22
1/7/2013 20:00,140,1,overcast clouds,1017,282.16,22
1/7/2013 21:00,0,0,broken clouds,1016,283.11,19
1/7/2013 22:00,110,2,sky is clear,1015,282.61,21
1/7/2013 23:00,110,2,sky is clear,1015,283.12,19
1/8/2013 0:00,100,1,sky is clear,1015,282.9,21
1/8/2013 1:00,0,0,sky is clear,1015,280.96,23
1/8/2013 2:00,320,1,sky is clear,1015,278.7,28
1/8/2013 3:00,330,2,sky is clear,1015,277.75,33
1/8/2013 4:00,330,4,sky is clear,1015,276.83,35
1/8/2013 5:00,350,4,sky is clear,1015,276.94,32
1/8/2013 6:00,350,4,sky is clear,1015,276.37,38
1/8/2013 7:00,350,2,sky is clear,1016,276.63,35
1/8/2013 8:00,340,4,scattered clouds,1015,276.43,41
1/8/2013 9:00,340,6,scattered clouds,1015,275.85,38
1/8/2013 10:00,340,4,overcast clouds,1016,277.51,38
1/8/2013 11:00,330,4,overcast clouds,1016,277.04,44
1/8/2013 12:00,340,6,sky is clear,1015,277.18,41
1/8/2013 13:00,340,7,broken clouds,1015,277.2,36
1/8/2013 14:00,340,6,scattered clouds,1016,276.48,41
1/8/2013 15:00,350,5,sky is clear,1017,275.82,41
1/8/2013 16:00,340,6,sky is clear,1018,277.88,36
1/8/2013 17:00,350,5,sky is clear,1018,281.48,31
1/8/2013 18:00,350,7,sky is clear,1019,283.07,23
1/8/2013 19:00,10,9,sky is clear,1019,285.08,17
1/8/2013 20:00,18,5,sky is clear,1026,285.8785,24
1/8/2013 21:00,236,8,sky is clear,1017,286.76,13
1/8/2013 22:00,350,7,sky is clear,1016,287.6,12
1/8/2013 23:00,10,6,sky is clear,1016,287.79,10
1/9/2013 0:00,350,4,sky is clear,1016,287.16,10
1/9/2013 1:00,350,5,sky is clear,1016,284.79,11
1/9/2013 2:00,20,4,sky is clear,1017,283.12,13
1/9/2013 3:00,360,5,sky is clear,1017,281.89,16
1/9/2013 4:00,350,6,sky is clear,1017,282.07,17
1/9/2013 5:00,350,4,sky is clear,1017,281.42,18
1/9/2013 6:00,350,4,sky is clear,1017,280.37,19
1/9/2013 7:00,330,8,sky is clear,1017,279.91,19
1/9/2013 8:00,350,7,sky is clear,1018,280.06,21
1/9/2013 9:00,350,5,sky is clear,1018,280.46,21
1/9/2013 10:00,350,4,sky is clear,1018,280.86,21
1/9/2013 11:00,20,2,sky is clear,1019,278.69,24
1/9/2013 12:00,180,3,sky is clear,1019,278.435,27
1/9/2013 13:00,340,4,sky is clear,1019,278.18,31
1/9/2013 14:00,10,4,sky is clear,1020,277.96,33
1/9/2013 15:00,20,6,sky is clear,1020,278.51,39
1/9/2013 16:00,10,3,sky is clear,1021,280.2,39
1/9/2013 17:00,340,7,sky is clear,1022,282.96,34
1/9/2013 18:00,60,4,sky is clear,1022,285.33,30
1/9/2013 19:00,70,4,sky is clear,1022,287.39,30
1/9/2013 20:00,100,3,sky is clear,1021,288.49,26
1/9/2013 21:00,100,2,sky is clear,1020,289.89,25
1/9/2013 22:00,0,0,sky is clear,1020,290.54,23
1/9/2013 23:00,360,5,sky is clear,1020,290.62,23
1/10/2013 0:00,340,4,sky is clear,1020,289.56,23
1/10/2013 1:00,10,3,sky is clear,1021,287.22,26
1/10/2013 2:00,360,4,scattered clouds,1021,286.12,32
1/10/2013 3:00,11,3,scattered clouds,955,286.55,36
1/10/2013 4:00,62,2,scattered clouds,979,281.157,48
1/10/2013 5:00,113,1,scattered clouds,1004,275.764,61
1/10/2013 6:00,94,2,scattered clouds,991,277.9325,54
1/10/2013 7:00,169,1,scattered clouds,1028,270.019,73
1/10/2013 8:00,173,1,scattered clouds,1027,269.667,73
1/10/2013 9:00,320,3,sky is clear,1024,280.62,49
1/10/2013 10:00,290,3,sky is clear,1024,280.11,49
1/10/2013 11:00,234,2,scattered clouds,1024,275.656,63
1/10/2013 12:00,258,3,sky is clear,1024,278.3648,54
1/10/2013 13:00,189,1,broken clouds,1024,272.717,72
1/10/2013 14:00,199,2,scattered clouds,1024,274.232,67
1/10/2013 15:00,200,2,broken clouds,1022,276.1765,66
1/10/2013 16:00,214,3,sky is clear,1023,277.5483333,61
1/10/2013 17:00,218,3,sky is clear,1022,279.3496667,58
1/10/2013 18:00,150,2,sky is clear,1024,283.3,46
1/10/2013 19:00,223,4,sky is clear,1020,281.479,47
1/10/2013 20:00,225,5,sky is clear,1018,281.807,37
1/10/2013 21:00,166,4,sky is clear,1019,285.5184,39
1/10/2013 22:00,178,5,sky is clear,1017,285.2825,27
1/10/2013 23:00,130,4,sky is clear,1018,288.43,28
1/11/2013 0:00,150,1,sky is clear,1017,285.45,32
1/11/2013 1:00,0,0,sky is clear,1016,284.28,34
1/11/2013 2:00,0,0,sky is clear,1015,283.84,35
1/11/2013 3:00,0,0,sky is clear,1015,283.4,37
1/11/2013 4:00,150,0,sky is clear,1014,282.72,41
1/11/2013 5:00,300,1,sky is clear,1014,282.04,45
1/11/2013 6:00,300,2,sky is clear,1012,281.73,49
1/11/2013 7:00,321,2,few clouds,1019,276.861,39
1/11/2013 8:00,330,2,sky is clear,1012,281.09,49
1/11/2013 9:00,0,0,sky is clear,1010,280.92,52
1/11/2013 10:00,0,0,sky is clear,1010,282.2,49
1/11/2013 11:00,0,0,sky is clear,1008,283.29,45
1/11/2013 12:00,0,0,sky is clear,1007,283.45,52
1/11/2013 13:00,0,0,sky is clear,1007,283.7,45
1/11/2013 14:00,70,1,sky is clear,1007,283.39,48
1/11/2013 15:00,170,5,sky is clear,1006,283.38,39
1/11/2013 16:00,240,5,sky is clear,1007,283.86,37
1/11/2013 17:00,240,7,sky is clear,1007,283.92,43
1/11/2013 18:00,260,7,sky is clear,1006,284.56,40
1/11/2013 19:00,280,6,sky is clear,1006,285.2,37
1/11/2013 20:00,260,8,few clouds,1005,285.5,35
1/11/2013 21:00,210,6,overcast clouds,1005,283.68,34
1/11/2013 22:00,330,11,overcast clouds,1006,282.33,26
1/11/2013 23:00,312,7,broken clouds,1018,279.223,21
1/12/2013 0:00,340,10,broken clouds,1007,281.02,30
1/12/2013 1:00,330,7,overcast clouds,1007,280.2,14
1/12/2013 2:00,320,6,scattered clouds,1007,279.85,15
1/12/2013 3:00,310,6,sky is clear,1008,279.5,16
1/12/2013 4:00,300,7,sky is clear,1009,278.74,20
1/12/2013 5:00,300,7,sky is clear,1009,278.175,22
1/12/2013 6:00,300,7,sky is clear,1010,277.61,25
1/12/2013 7:00,360,4,sky is clear,1011,277.2,27
1/12/2013 8:00,360,5,sky is clear,1012,276.2,29
1/12/2013 9:00,360,5,sky is clear,1013,275.05,31
1/12/2013 10:00,350,4,sky is clear,1013,274.73,27
1/12/2013 11:00,10,6,sky is clear,1014,275.54,27
1/12/2013 12:00,350,6,sky is clear,1014,275.54,29
1/12/2013 13:00,360,3,sky is clear,1014,273.6,31
1/12/2013 14:00,350,4,sky is clear,1015,273.19,34
1/12/2013 15:00,360,5,sky is clear,1016,273.83,34
1/12/2013 16:00,350,5,sky is clear,1017,275.14,34
1/12/2013 17:00,10,5,sky is clear,1017,277.2,29
1/12/2013 18:00,360,8,sky is clear,1017,278.2,23
1/12/2013 19:00,360,7,sky is clear,1017,279.38,20
1/12/2013 20:00,360,8,sky is clear,1016,279.61,18
1/12/2013 21:00,340,6,broken clouds,1015,279.89,18
1/12/2013 22:00,330,5,broken clouds,1015,279.66,22
1/12/2013 23:00,340,3,overcast clouds,1015,279.66,22
1/13/2013 0:00,300,2,scattered clouds,1015,279.02,22
1/13/2013 1:00,340,4,few clouds,1016,277.61,32
1/13/2013 2:00,340,5,few clouds,1016,276.89,40
1/13/2013 3:00,0,0,scattered clouds,1016,276.2,37
1/13/2013 4:00,310,4,few clouds,1016,276.27,21
1/13/2013 5:00,330,5,few clouds,1016,275.63,23
1/13/2013 6:00,350,3,sky is clear,1016,274.09,24
1/13/2013 7:00,330,6,sky is clear,1016,273.81,27
1/13/2013 8:00,340,5,sky is clear,1016,273.47,31
1/13/2013 9:00,340,5,sky is clear,1017,272.99,31
1/13/2013 10:00,350,4,sky is clear,1017,272.78,
1/13/2013 11:00,350,4,overcast clouds,1017,272.21,
1/13/2013 12:00,330,8,sky is clear,1016,272.99,31
1/13/2013 13:00,330,5,sky is clear,1017,272.38,36
1/13/2013 14:00,10,4,sky is clear,1018,271.62,36
1/13/2013 15:00,180,5,sky is clear,1018,271.975,36
1/13/2013 16:00,350,6,sky is clear,1019,272.33,36
1/13/2013 17:00,350,4,sky is clear,1020,274.33,31
1/13/2013 18:00,180,5,sky is clear,1020,275.21,26
1/13/2013 19:00,10,7,sky is clear,1020,276.09,21
1/13/2013 20:00,20,6,sky is clear,1018,276.63,18
1/13/2013 21:00,180,5,sky is clear,1018,277.455,16
1/13/2013 22:00,340,4,sky is clear,1018,278.28,14
1/13/2013 23:00,340,6,sky is clear,1018,278.15,17
1/14/2013 0:00,345,5,sky is clear,1018,277.355,16
1/14/2013 1:00,350,4,sky is clear,1018,276.56,16
1/14/2013 2:00,0,0,sky is clear,1018,274.58,17
1/14/2013 3:00,0,0,sky is clear,1019,273.58,21
1/14/2013 4:00,310,2,sky is clear,1019,271.91,28
1/14/2013 5:00,330,4,sky is clear,1019,271.96,28
1/14/2013 6:00,345,3,sky is clear,1019,271.99,28
1/14/2013 7:00,360,3,sky is clear,1020,272.02,28
1/14/2013 8:00,340,2,sky is clear,1020,271.405,31
1/14/2013 9:00,320,2,sky is clear,1021,270.79,35
1/14/2013 10:00,315,2,sky is clear,1021,270.79,35
1/14/2013 11:00,310,2,sky is clear,1021,270.79,35
1/14/2013 12:00,330,3,sky is clear,1020,269.81,35
1/14/2013 13:00,340,4,sky is clear,1020,269.73,32
1/14/2013 14:00,330,3,sky is clear,1021,269.38,38
1/14/2013 15:00,250,2,sky is clear,1021,268.58,38
1/14/2013 16:00,310,2,sky is clear,1022,269.99,35
1/14/2013 17:00,320,2,sky is clear,1022,272.33,30
1/14/2013 18:00,50,1,sky is clear,1021,273.56,
1/14/2013 19:00,0,0,sky is clear,1021,274.54,
1/14/2013 20:00,140,2,sky is clear,1020,274.61,24
1/14/2013 21:00,120,2,sky is clear,1019,275.41,22
1/14/2013 22:00,140,2,sky is clear,1019,275.19,21
1/14/2013 23:00,150,3,sky is clear,1019,275.78,19
1/15/2013 0:00,100,3,sky is clear,1019,275.32,19
1/15/2013 1:00,80,4,sky is clear,1019,274.63,19
1/15/2013 2:00,70,3,broken clouds,1020,274.29,19
1/15/2013 3:00,0,0,few clouds,1020,272.97,20
1/15/2013 4:00,90,3,overcast clouds,1021,272.4,23
1/15/2013 5:00,50,3,broken clouds,1021,271.94,28
1/15/2013 6:00,20,3,broken clouds,1022,271.67,33
1/15/2013 7:00,60,2,sky is clear,1022,271.15,30
1/15/2013 8:00,340,7,sky is clear,1023,270.54,25
1/15/2013 9:00,350,8,sky is clear,1023,269.89,27
1/15/2013 10:00,350,9,sky is clear,1024,269.67,27
1/15/2013 11:00,350,7,sky is clear,1024,269.41,27
1/15/2013 12:00,360,6,sky is clear,1024,268.76,29
1/15/2013 13:00,340,7,sky is clear,1024,268.88,27
1/15/2013 14:00,350,6,sky is clear,1025,268.46,29
1/15/2013 15:00,355,7,sky is clear,1025,269.065,28
1/15/2013 16:00,360,8,sky is clear,1026,269.67,27
1/15/2013 17:00,350,7,sky is clear,1027,270.92,23
1/15/2013 18:00,345,7,sky is clear,1026,271.995,11
1/15/2013 19:00,340,7,sky is clear,1026,273.07,
1/15/2013 20:00,10,5,sky is clear,1026,274.25,16
1/15/2013 21:00,340,7,sky is clear,1025,274.89,14
1/15/2013 22:00,20,8,sky is clear,1026,274.58,14
1/15/2013 23:00,350,6,sky is clear,1026,275.43,13
1/16/2013 0:00,350,7,sky is clear,1027,274.82,14
1/16/2013 1:00,330,6,sky is clear,1027,274.14,16
1/16/2013 2:00,350,4,sky is clear,1028,273.4,16
1/16/2013 3:00,70,3,sky is clear,1028,271.8,23
1/16/2013 4:00,0,2,sky is clear,1030,270.89,28
1/16/2013 5:00,90,4,sky is clear,1029,270.24,30
1/16/2013 6:00,80,3,sky is clear,1029,269.95,28
1/16/2013 7:00,160,1,sky is clear,1029,269.94,30
1/16/2013 8:00,130,3,sky is clear,1030,269.83,30
1/16/2013 9:00,170,2,sky is clear,1030,269.255,32
1/16/2013 10:00,210,1,sky is clear,1030,268.68,35
1/16/2013 11:00,220,2,sky is clear,1031,268.19,38
1/16/2013 12:00,260,1,sky is clear,1031,268.45,35
1/16/2013 13:00,280,3,sky is clear,1031,268.05,35
1/16/2013 14:00,350,3,sky is clear,1031,268,35
1/16/2013 15:00,50,1,sky is clear,1033,268.22,38
1/16/2013 16:00,270,2,sky is clear,1034,270.11,35
1/16/2013 17:00,260,2,sky is clear,1034,272.31,28
1/16/2013 18:00,30,4,sky is clear,1034,274.26,24
1/16/2013 19:00,60,2,sky is clear,1033,275.35,23
1/16/2013 20:00,170,3,sky is clear,1032,277.03,23
1/16/2013 21:00,160,3,sky is clear,1031,278.28,23
1/16/2013 22:00,170,1,sky is clear,1030,279.23,22
1/16/2013 23:00,160,1,sky is clear,1030,279.66,22
1/17/2013 0:00,120,3,sky is clear,1031,279.25,22
1/17/2013 1:00,120,3,sky is clear,1031,277.6,24
1/17/2013 2:00,120,4,sky is clear,1032,276.5,27
1/17/2013 3:00,50,5,sky is clear,1033,275.9,29
1/17/2013 4:00,43,4,sky is clear,999,275.64,29
1/17/2013 5:00,36,2,few clouds,965,275.38,29
1/17/2013 6:00,36,2,few clouds,965,275.38,29
1/17/2013 7:00,2,3,few clouds,966,273.81,57
1/17/2013 8:00,2,3,few clouds,966,273.81,57
1/17/2013 9:00,2,3,few clouds,966,273.81,57
1/17/2013 10:00,2,3,few clouds,966,273.81,57
1/17/2013 11:00,2,3,few clouds,966,273.81,57
1/17/2013 12:00,2,3,few clouds,966,273.81,57
1/17/2013 13:00,310,2,sky is clear,1032,272.25,50
1/17/2013 14:00,250,2,sky is clear,1032,271.54,50
1/17/2013 15:00,290,1,sky is clear,1033,271.59,54
1/17/2013 16:00,190,2,sky is clear,1033,275.46,43
